date,data_type,cut,Loc,rep,blk,row,rng,plant_no,name,plant_id,plant_names,plot,value,id_by_plot,id_by_plant_aug
10_31_18,HGT,4,ALF16,2,4,7,8,3,CASIA,8_7_3,ALF16_8_7_3_CASIA,8_7,NA,ALF16_8_7_CASIA,ALF16_8_7_3_CASIA
10_31_18,HGT,4,ALF16,2,4,7,8,4,CASIA,8_7_4,ALF16_8_7_4_CASIA,8_7,10,ALF16_8_7_CASIA,ALF16_8_7_4_CASIA
10_31_18,HGT,4,ALF16,2,4,7,8,5,CASIA,8_7_5,ALF16_8_7_5_CASIA,8_7,20,ALF16_8_7_CASIA,ALF16_8_7_5_CASIA
10_31_18,HGT,4,ALF16,2,4,7,8,6,CASIA,8_7_6,ALF16_8_7_6_CASIA,8_7,0,ALF16_8_7_CASIA,ALF16_8_7_6_CASIA
09_22_19,HGT,5,ALF16,2,4,7,8,1,CASIA,8_7_1,ALF16_8_7_1_CASIA,8_7,NA,ALF16_8_7_CASIA,ALF16_8_7_1_CASIA
09_22_19,HGT,5,ALF16,2,4,7,8,2,CASIA,8_7_2,ALF16_8_7_2_CASIA,8_7,60,ALF16_8_7_CASIA,ALF16_8_7_2_CASIA
09_22_19,HGT,5,ALF16,2,4,7,8,3,CASIA,8_7_3,ALF16_8_7_3_CASIA,8_7,NA,ALF16_8_7_CASIA,ALF16_8_7_3_CASIA
09_22_19,HGT,5,ALF16,2,4,7,8,4,CASIA,8_7_4,ALF16_8_7_4_CASIA,8_7,45,ALF16_8_7_CASIA,ALF16_8_7_4_CASIA
09_22_19,HGT,5,ALF16,2,4,7,8,5,CASIA,8_7_5,ALF16_8_7_5_CASIA,8_7,72.5,ALF16_8_7_CASIA,ALF16_8_7_5_CASIA
09_22_19,HGT,5,ALF16,2,4,7,8,6,CASIA,8_7_6,ALF16_8_7_6_CASIA,8_7,62.5,ALF16_8_7_CASIA,ALF16_8_7_6_CASIA
07_12_17,HGT,1,ALF16,2,4,8,8,1,SIBR,8_8_1,ALF16_8_8_1_SIBR,8_8,35,ALF16_8_8_SIBR,ALF16_8_8_1_SIBR
07_12_17,HGT,1,ALF16,2,4,8,8,2,SIBR,8_8_2,ALF16_8_8_2_SIBR,8_8,40,ALF16_8_8_SIBR,ALF16_8_8_2_SIBR
07_12_17,HGT,1,ALF16,2,4,8,8,3,SIBR,8_8_3,ALF16_8_8_3_SIBR,8_8,NA,ALF16_8_8_SIBR,ALF16_8_8_3_SIBR
07_12_17,HGT,1,ALF16,2,4,8,8,4,SIBR,8_8_4,ALF16_8_8_4_SIBR,8_8,45,ALF16_8_8_SIBR,ALF16_8_8_4_SIBR
07_12_17,HGT,1,ALF16,2,4,8,8,5,SIBR,8_8_5,ALF16_8_8_5_SIBR,8_8,50,ALF16_8_8_SIBR,ALF16_8_8_5_SIBR
07_12_17,HGT,1,ALF16,2,4,8,8,6,SIBR,8_8_6,ALF16_8_8_6_SIBR,8_8,40,ALF16_8_8_SIBR,ALF16_8_8_6_SIBR
08_18_17,HGT,2,ALF16,2,4,8,8,1,SIBR,8_8_1,ALF16_8_8_1_SIBR,8_8,25,ALF16_8_8_SIBR,ALF16_8_8_1_SIBR
08_18_17,HGT,2,ALF16,2,4,8,8,2,SIBR,8_8_2,ALF16_8_8_2_SIBR,8_8,47.5,ALF16_8_8_SIBR,ALF16_8_8_2_SIBR
08_18_17,HGT,2,ALF16,2,4,8,8,3,SIBR,8_8_3,ALF16_8_8_3_SIBR,8_8,NA,ALF16_8_8_SIBR,ALF16_8_8_3_SIBR
08_18_17,HGT,2,ALF16,2,4,8,8,4,SIBR,8_8_4,ALF16_8_8_4_SIBR,8_8,45,ALF16_8_8_SIBR,ALF16_8_8_4_SIBR
08_18_17,HGT,2,ALF16,2,4,8,8,5,SIBR,8_8_5,ALF16_8_8_5_SIBR,8_8,45,ALF16_8_8_SIBR,ALF16_8_8_5_SIBR
08_18_17,HGT,2,ALF16,2,4,8,8,6,SIBR,8_8_6,ALF16_8_8_6_SIBR,8_8,32.5,ALF16_8_8_SIBR,ALF16_8_8_6_SIBR
10_05_17,HGT,3,ALF16,2,4,8,8,1,SIBR,8_8_1,ALF16_8_8_1_SIBR,8_8,12.5,ALF16_8_8_SIBR,ALF16_8_8_1_SIBR
10_05_17,HGT,3,ALF16,2,4,8,8,2,SIBR,8_8_2,ALF16_8_8_2_SIBR,8_8,15,ALF16_8_8_SIBR,ALF16_8_8_2_SIBR
10_05_17,HGT,3,ALF16,2,4,8,8,3,SIBR,8_8_3,ALF16_8_8_3_SIBR,8_8,NA,ALF16_8_8_SIBR,ALF16_8_8_3_SIBR
10_05_17,HGT,3,ALF16,2,4,8,8,4,SIBR,8_8_4,ALF16_8_8_4_SIBR,8_8,30,ALF16_8_8_SIBR,ALF16_8_8_4_SIBR
10_05_17,HGT,3,ALF16,2,4,8,8,5,SIBR,8_8_5,ALF16_8_8_5_SIBR,8_8,30,ALF16_8_8_SIBR,ALF16_8_8_5_SIBR
10_05_17,HGT,3,ALF16,2,4,8,8,6,SIBR,8_8_6,ALF16_8_8_6_SIBR,8_8,17.5,ALF16_8_8_SIBR,ALF16_8_8_6_SIBR
10_31_18,HGT,4,ALF16,2,4,8,8,1,SIBR,8_8_1,ALF16_8_8_1_SIBR,8_8,0,ALF16_8_8_SIBR,ALF16_8_8_1_SIBR
10_31_18,HGT,4,ALF16,2,4,8,8,2,SIBR,8_8_2,ALF16_8_8_2_SIBR,8_8,0,ALF16_8_8_SIBR,ALF16_8_8_2_SIBR
10_31_18,HGT,4,ALF16,2,4,8,8,3,SIBR,8_8_3,ALF16_8_8_3_SIBR,8_8,NA,ALF16_8_8_SIBR,ALF16_8_8_3_SIBR
10_31_18,HGT,4,ALF16,2,4,8,8,4,SIBR,8_8_4,ALF16_8_8_4_SIBR,8_8,5,ALF16_8_8_SIBR,ALF16_8_8_4_SIBR
10_31_18,HGT,4,ALF16,2,4,8,8,5,SIBR,8_8_5,ALF16_8_8_5_SIBR,8_8,5,ALF16_8_8_SIBR,ALF16_8_8_5_SIBR
10_31_18,HGT,4,ALF16,2,4,8,8,6,SIBR,8_8_6,ALF16_8_8_6_SIBR,8_8,5,ALF16_8_8_SIBR,ALF16_8_8_6_SIBR
09_22_19,HGT,5,ALF16,2,4,8,8,1,SIBR,8_8_1,ALF16_8_8_1_SIBR,8_8,25,ALF16_8_8_SIBR,ALF16_8_8_1_SIBR
09_22_19,HGT,5,ALF16,2,4,8,8,2,SIBR,8_8_2,ALF16_8_8_2_SIBR,8_8,32.5,ALF16_8_8_SIBR,ALF16_8_8_2_SIBR
09_22_19,HGT,5,ALF16,2,4,8,8,3,SIBR,8_8_3,ALF16_8_8_3_SIBR,8_8,NA,ALF16_8_8_SIBR,ALF16_8_8_3_SIBR
09_22_19,HGT,5,ALF16,2,4,8,8,4,SIBR,8_8_4,ALF16_8_8_4_SIBR,8_8,37.5,ALF16_8_8_SIBR,ALF16_8_8_4_SIBR
09_22_19,HGT,5,ALF16,2,4,8,8,5,SIBR,8_8_5,ALF16_8_8_5_SIBR,8_8,37.5,ALF16_8_8_SIBR,ALF16_8_8_5_SIBR
09_22_19,HGT,5,ALF16,2,4,8,8,6,SIBR,8_8_6,ALF16_8_8_6_SIBR,8_8,17.5,ALF16_8_8_SIBR,ALF16_8_8_6_SIBR
07_12_17,HGT,1,ALF16,2,4,9,8,1,CASIA,8_9_1,ALF16_8_9_1_CASIA,8_9,40,ALF16_8_9_CASIA,ALF16_8_9_1_CASIA
07_12_17,HGT,1,ALF16,2,4,9,8,2,CASIA,8_9_2,ALF16_8_9_2_CASIA,8_9,55,ALF16_8_9_CASIA,ALF16_8_9_2_CASIA
07_12_17,HGT,1,ALF16,2,4,9,8,3,CASIA,8_9_3,ALF16_8_9_3_CASIA,8_9,50,ALF16_8_9_CASIA,ALF16_8_9_3_CASIA
07_12_17,HGT,1,ALF16,2,4,9,8,4,CASIA,8_9_4,ALF16_8_9_4_CASIA,8_9,65,ALF16_8_9_CASIA,ALF16_8_9_4_CASIA
07_12_17,HGT,1,ALF16,2,4,9,8,5,CASIA,8_9_5,ALF16_8_9_5_CASIA,8_9,55,ALF16_8_9_CASIA,ALF16_8_9_5_CASIA
07_12_17,HGT,1,ALF16,2,4,9,8,6,CASIA,8_9_6,ALF16_8_9_6_CASIA,8_9,55,ALF16_8_9_CASIA,ALF16_8_9_6_CASIA
08_18_17,HGT,2,ALF16,2,4,9,8,1,CASIA,8_9_1,ALF16_8_9_1_CASIA,8_9,40,ALF16_8_9_CASIA,ALF16_8_9_1_CASIA
08_18_17,HGT,2,ALF16,2,4,9,8,2,CASIA,8_9_2,ALF16_8_9_2_CASIA,8_9,60,ALF16_8_9_CASIA,ALF16_8_9_2_CASIA
08_18_17,HGT,2,ALF16,2,4,9,8,3,CASIA,8_9_3,ALF16_8_9_3_CASIA,8_9,55,ALF16_8_9_CASIA,ALF16_8_9_3_CASIA
08_18_17,HGT,2,ALF16,2,4,9,8,4,CASIA,8_9_4,ALF16_8_9_4_CASIA,8_9,47.5,ALF16_8_9_CASIA,ALF16_8_9_4_CASIA
08_18_17,HGT,2,ALF16,2,4,9,8,5,CASIA,8_9_5,ALF16_8_9_5_CASIA,8_9,55,ALF16_8_9_CASIA,ALF16_8_9_5_CASIA
08_18_17,HGT,2,ALF16,2,4,9,8,6,CASIA,8_9_6,ALF16_8_9_6_CASIA,8_9,50,ALF16_8_9_CASIA,ALF16_8_9_6_CASIA
10_05_17,HGT,3,ALF16,2,4,9,8,1,CASIA,8_9_1,ALF16_8_9_1_CASIA,8_9,20,ALF16_8_9_CASIA,ALF16_8_9_1_CASIA
10_05_17,HGT,3,ALF16,2,4,9,8,2,CASIA,8_9_2,ALF16_8_9_2_CASIA,8_9,45,ALF16_8_9_CASIA,ALF16_8_9_2_CASIA
10_05_17,HGT,3,ALF16,2,4,9,8,3,CASIA,8_9_3,ALF16_8_9_3_CASIA,8_9,37.5,ALF16_8_9_CASIA,ALF16_8_9_3_CASIA
10_05_17,HGT,3,ALF16,2,4,9,8,4,CASIA,8_9_4,ALF16_8_9_4_CASIA,8_9,30,ALF16_8_9_CASIA,ALF16_8_9_4_CASIA
10_05_17,HGT,3,ALF16,2,4,9,8,5,CASIA,8_9_5,ALF16_8_9_5_CASIA,8_9,35,ALF16_8_9_CASIA,ALF16_8_9_5_CASIA
10_05_17,HGT,3,ALF16,2,4,9,8,6,CASIA,8_9_6,ALF16_8_9_6_CASIA,8_9,20,ALF16_8_9_CASIA,ALF16_8_9_6_CASIA
10_31_18,HGT,4,ALF16,2,4,9,8,1,CASIA,8_9_1,ALF16_8_9_1_CASIA,8_9,NA,ALF16_8_9_CASIA,ALF16_8_9_1_CASIA
10_31_18,HGT,4,ALF16,2,4,9,8,2,CASIA,8_9_2,ALF16_8_9_2_CASIA,8_9,10,ALF16_8_9_CASIA,ALF16_8_9_2_CASIA
10_31_18,HGT,4,ALF16,2,4,9,8,3,CASIA,8_9_3,ALF16_8_9_3_CASIA,8_9,12.5,ALF16_8_9_CASIA,ALF16_8_9_3_CASIA
10_31_18,HGT,4,ALF16,2,4,9,8,4,CASIA,8_9_4,ALF16_8_9_4_CASIA,8_9,5,ALF16_8_9_CASIA,ALF16_8_9_4_CASIA
10_31_18,HGT,4,ALF16,2,4,9,8,5,CASIA,8_9_5,ALF16_8_9_5_CASIA,8_9,0,ALF16_8_9_CASIA,ALF16_8_9_5_CASIA
10_31_18,HGT,4,ALF16,2,4,9,8,6,CASIA,8_9_6,ALF16_8_9_6_CASIA,8_9,5,ALF16_8_9_CASIA,ALF16_8_9_6_CASIA
09_22_19,HGT,5,ALF16,2,4,9,8,1,CASIA,8_9_1,ALF16_8_9_1_CASIA,8_9,NA,ALF16_8_9_CASIA,ALF16_8_9_1_CASIA
09_22_19,HGT,5,ALF16,2,4,9,8,2,CASIA,8_9_2,ALF16_8_9_2_CASIA,8_9,65,ALF16_8_9_CASIA,ALF16_8_9_2_CASIA
09_22_19,HGT,5,ALF16,2,4,9,8,3,CASIA,8_9_3,ALF16_8_9_3_CASIA,8_9,62.5,ALF16_8_9_CASIA,ALF16_8_9_3_CASIA
09_22_19,HGT,5,ALF16,2,4,9,8,4,CASIA,8_9_4,ALF16_8_9_4_CASIA,8_9,62.5,ALF16_8_9_CASIA,ALF16_8_9_4_CASIA
09_22_19,HGT,5,ALF16,2,4,9,8,5,CASIA,8_9_5,ALF16_8_9_5_CASIA,8_9,55,ALF16_8_9_CASIA,ALF16_8_9_5_CASIA
09_22_19,HGT,5,ALF16,2,4,9,8,6,CASIA,8_9_6,ALF16_8_9_6_CASIA,8_9,40,ALF16_8_9_CASIA,ALF16_8_9_6_CASIA
07_12_17,HGT,1,ALF16,2,4,10,8,1,EURO,8_10_1,ALF16_8_10_1_EURO,8_10,65,ALF16_8_10_EURO,ALF16_8_10_1_EURO
07_12_17,HGT,1,ALF16,2,4,10,8,2,EURO,8_10_2,ALF16_8_10_2_EURO,8_10,55,ALF16_8_10_EURO,ALF16_8_10_2_EURO
07_12_17,HGT,1,ALF16,2,4,10,8,3,EURO,8_10_3,ALF16_8_10_3_EURO,8_10,50,ALF16_8_10_EURO,ALF16_8_10_3_EURO
07_12_17,HGT,1,ALF16,2,4,10,8,4,EURO,8_10_4,ALF16_8_10_4_EURO,8_10,45,ALF16_8_10_EURO,ALF16_8_10_4_EURO
07_12_17,HGT,1,ALF16,2,4,10,8,5,EURO,8_10_5,ALF16_8_10_5_EURO,8_10,NA,ALF16_8_10_EURO,ALF16_8_10_5_EURO
07_12_17,HGT,1,ALF16,2,4,10,8,6,EURO,8_10_6,ALF16_8_10_6_EURO,8_10,60,ALF16_8_10_EURO,ALF16_8_10_6_EURO
08_18_17,HGT,2,ALF16,2,4,10,8,1,EURO,8_10_1,ALF16_8_10_1_EURO,8_10,60,ALF16_8_10_EURO,ALF16_8_10_1_EURO
08_18_17,HGT,2,ALF16,2,4,10,8,2,EURO,8_10_2,ALF16_8_10_2_EURO,8_10,50,ALF16_8_10_EURO,ALF16_8_10_2_EURO
08_18_17,HGT,2,ALF16,2,4,10,8,3,EURO,8_10_3,ALF16_8_10_3_EURO,8_10,60,ALF16_8_10_EURO,ALF16_8_10_3_EURO
08_18_17,HGT,2,ALF16,2,4,10,8,4,EURO,8_10_4,ALF16_8_10_4_EURO,8_10,45,ALF16_8_10_EURO,ALF16_8_10_4_EURO
08_18_17,HGT,2,ALF16,2,4,10,8,5,EURO,8_10_5,ALF16_8_10_5_EURO,8_10,NA,ALF16_8_10_EURO,ALF16_8_10_5_EURO
08_18_17,HGT,2,ALF16,2,4,10,8,6,EURO,8_10_6,ALF16_8_10_6_EURO,8_10,57.5,ALF16_8_10_EURO,ALF16_8_10_6_EURO
10_05_17,HGT,3,ALF16,2,4,10,8,1,EURO,8_10_1,ALF16_8_10_1_EURO,8_10,22.5,ALF16_8_10_EURO,ALF16_8_10_1_EURO
10_05_17,HGT,3,ALF16,2,4,10,8,2,EURO,8_10_2,ALF16_8_10_2_EURO,8_10,32.5,ALF16_8_10_EURO,ALF16_8_10_2_EURO
10_05_17,HGT,3,ALF16,2,4,10,8,3,EURO,8_10_3,ALF16_8_10_3_EURO,8_10,50,ALF16_8_10_EURO,ALF16_8_10_3_EURO
10_05_17,HGT,3,ALF16,2,4,10,8,4,EURO,8_10_4,ALF16_8_10_4_EURO,8_10,45,ALF16_8_10_EURO,ALF16_8_10_4_EURO
10_05_17,HGT,3,ALF16,2,4,10,8,5,EURO,8_10_5,ALF16_8_10_5_EURO,8_10,NA,ALF16_8_10_EURO,ALF16_8_10_5_EURO
10_05_17,HGT,3,ALF16,2,4,10,8,6,EURO,8_10_6,ALF16_8_10_6_EURO,8_10,27.5,ALF16_8_10_EURO,ALF16_8_10_6_EURO
10_31_18,HGT,4,ALF16,2,4,10,8,1,EURO,8_10_1,ALF16_8_10_1_EURO,8_10,5,ALF16_8_10_EURO,ALF16_8_10_1_EURO
10_31_18,HGT,4,ALF16,2,4,10,8,2,EURO,8_10_2,ALF16_8_10_2_EURO,8_10,5,ALF16_8_10_EURO,ALF16_8_10_2_EURO
10_31_18,HGT,4,ALF16,2,4,10,8,3,EURO,8_10_3,ALF16_8_10_3_EURO,8_10,5,ALF16_8_10_EURO,ALF16_8_10_3_EURO
10_31_18,HGT,4,ALF16,2,4,10,8,4,EURO,8_10_4,ALF16_8_10_4_EURO,8_10,12.5,ALF16_8_10_EURO,ALF16_8_10_4_EURO
10_31_18,HGT,4,ALF16,2,4,10,8,5,EURO,8_10_5,ALF16_8_10_5_EURO,8_10,NA,ALF16_8_10_EURO,ALF16_8_10_5_EURO
10_31_18,HGT,4,ALF16,2,4,10,8,6,EURO,8_10_6,ALF16_8_10_6_EURO,8_10,0,ALF16_8_10_EURO,ALF16_8_10_6_EURO
09_22_19,HGT,5,ALF16,2,4,10,8,1,EURO,8_10_1,ALF16_8_10_1_EURO,8_10,47.5,ALF16_8_10_EURO,ALF16_8_10_1_EURO
09_22_19,HGT,5,ALF16,2,4,10,8,2,EURO,8_10_2,ALF16_8_10_2_EURO,8_10,47.5,ALF16_8_10_EURO,ALF16_8_10_2_EURO
09_22_19,HGT,5,ALF16,2,4,10,8,3,EURO,8_10_3,ALF16_8_10_3_EURO,8_10,NA,ALF16_8_10_EURO,ALF16_8_10_3_EURO
09_22_19,HGT,5,ALF16,2,4,10,8,4,EURO,8_10_4,ALF16_8_10_4_EURO,8_10,NA,ALF16_8_10_EURO,ALF16_8_10_4_EURO
09_22_19,HGT,5,ALF16,2,4,10,8,5,EURO,8_10_5,ALF16_8_10_5_EURO,8_10,NA,ALF16_8_10_EURO,ALF16_8_10_5_EURO
09_22_19,HGT,5,ALF16,2,4,10,8,6,EURO,8_10_6,ALF16_8_10_6_EURO,8_10,50,ALF16_8_10_EURO,ALF16_8_10_6_EURO
07_12_17,HGT,1,ALF16,2,4,11,8,1,55H94,8_11_1,ALF16_8_11_1_55H94,8_11,65,ALF16_55H94,ALF16_55H94
07_12_17,HGT,1,ALF16,2,4,11,8,2,55H94,8_11_2,ALF16_8_11_2_55H94,8_11,70,ALF16_55H94,ALF16_55H94
07_12_17,HGT,1,ALF16,2,4,11,8,3,55H94,8_11_3,ALF16_8_11_3_55H94,8_11,70,ALF16_55H94,ALF16_55H94
07_12_17,HGT,1,ALF16,2,4,11,8,4,55H94,8_11_4,ALF16_8_11_4_55H94,8_11,80,ALF16_55H94,ALF16_55H94
07_12_17,HGT,1,ALF16,2,4,11,8,5,55H94,8_11_5,ALF16_8_11_5_55H94,8_11,80,ALF16_55H94,ALF16_55H94
07_12_17,HGT,1,ALF16,2,4,11,8,6,55H94,8_11_6,ALF16_8_11_6_55H94,8_11,75,ALF16_55H94,ALF16_55H94
08_18_17,HGT,2,ALF16,2,4,11,8,1,55H94,8_11_1,ALF16_8_11_1_55H94,8_11,70,ALF16_55H94,ALF16_55H94
08_18_17,HGT,2,ALF16,2,4,11,8,2,55H94,8_11_2,ALF16_8_11_2_55H94,8_11,60,ALF16_55H94,ALF16_55H94
08_18_17,HGT,2,ALF16,2,4,11,8,3,55H94,8_11_3,ALF16_8_11_3_55H94,8_11,65,ALF16_55H94,ALF16_55H94
08_18_17,HGT,2,ALF16,2,4,11,8,4,55H94,8_11_4,ALF16_8_11_4_55H94,8_11,60,ALF16_55H94,ALF16_55H94
08_18_17,HGT,2,ALF16,2,4,11,8,5,55H94,8_11_5,ALF16_8_11_5_55H94,8_11,70,ALF16_55H94,ALF16_55H94
08_18_17,HGT,2,ALF16,2,4,11,8,6,55H94,8_11_6,ALF16_8_11_6_55H94,8_11,65,ALF16_55H94,ALF16_55H94
10_05_17,HGT,3,ALF16,2,4,11,8,1,55H94,8_11_1,ALF16_8_11_1_55H94,8_11,50,ALF16_55H94,ALF16_55H94
10_05_17,HGT,3,ALF16,2,4,11,8,2,55H94,8_11_2,ALF16_8_11_2_55H94,8_11,40,ALF16_55H94,ALF16_55H94
10_05_17,HGT,3,ALF16,2,4,11,8,3,55H94,8_11_3,ALF16_8_11_3_55H94,8_11,55,ALF16_55H94,ALF16_55H94
10_05_17,HGT,3,ALF16,2,4,11,8,4,55H94,8_11_4,ALF16_8_11_4_55H94,8_11,47.5,ALF16_55H94,ALF16_55H94
10_05_17,HGT,3,ALF16,2,4,11,8,5,55H94,8_11_5,ALF16_8_11_5_55H94,8_11,55,ALF16_55H94,ALF16_55H94
10_05_17,HGT,3,ALF16,2,4,11,8,6,55H94,8_11_6,ALF16_8_11_6_55H94,8_11,45,ALF16_55H94,ALF16_55H94
10_31_18,HGT,4,ALF16,2,4,11,8,1,55H94,8_11_1,ALF16_8_11_1_55H94,8_11,12.5,ALF16_55H94,ALF16_55H94
10_31_18,HGT,4,ALF16,2,4,11,8,2,55H94,8_11_2,ALF16_8_11_2_55H94,8_11,5,ALF16_55H94,ALF16_55H94
10_31_18,HGT,4,ALF16,2,4,11,8,3,55H94,8_11_3,ALF16_8_11_3_55H94,8_11,5,ALF16_55H94,ALF16_55H94
10_31_18,HGT,4,ALF16,2,4,11,8,4,55H94,8_11_4,ALF16_8_11_4_55H94,8_11,10,ALF16_55H94,ALF16_55H94
10_31_18,HGT,4,ALF16,2,4,11,8,5,55H94,8_11_5,ALF16_8_11_5_55H94,8_11,15,ALF16_55H94,ALF16_55H94
10_31_18,HGT,4,ALF16,2,4,11,8,6,55H94,8_11_6,ALF16_8_11_6_55H94,8_11,15,ALF16_55H94,ALF16_55H94
09_22_19,HGT,5,ALF16,2,4,11,8,1,55H94,8_11_1,ALF16_8_11_1_55H94,8_11,67.5,ALF16_55H94,ALF16_55H94
09_22_19,HGT,5,ALF16,2,4,11,8,2,55H94,8_11_2,ALF16_8_11_2_55H94,8_11,57.5,ALF16_55H94,ALF16_55H94
09_22_19,HGT,5,ALF16,2,4,11,8,3,55H94,8_11_3,ALF16_8_11_3_55H94,8_11,80,ALF16_55H94,ALF16_55H94
09_22_19,HGT,5,ALF16,2,4,11,8,4,55H94,8_11_4,ALF16_8_11_4_55H94,8_11,67.5,ALF16_55H94,ALF16_55H94
09_22_19,HGT,5,ALF16,2,4,11,8,5,55H94,8_11_5,ALF16_8_11_5_55H94,8_11,72.5,ALF16_55H94,ALF16_55H94
09_22_19,HGT,5,ALF16,2,4,11,8,6,55H94,8_11_6,ALF16_8_11_6_55H94,8_11,NA,ALF16_55H94,ALF16_55H94
07_12_17,HGT,1,ALF16,2,4,12,8,1,SIBR,8_12_1,ALF16_8_12_1_SIBR,8_12,50,ALF16_8_12_SIBR,ALF16_8_12_1_SIBR
07_12_17,HGT,1,ALF16,2,4,12,8,2,SIBR,8_12_2,ALF16_8_12_2_SIBR,8_12,45,ALF16_8_12_SIBR,ALF16_8_12_2_SIBR
07_12_17,HGT,1,ALF16,2,4,12,8,3,SIBR,8_12_3,ALF16_8_12_3_SIBR,8_12,45,ALF16_8_12_SIBR,ALF16_8_12_3_SIBR
07_12_17,HGT,1,ALF16,2,4,12,8,4,SIBR,8_12_4,ALF16_8_12_4_SIBR,8_12,70,ALF16_8_12_SIBR,ALF16_8_12_4_SIBR
07_12_17,HGT,1,ALF16,2,4,12,8,5,SIBR,8_12_5,ALF16_8_12_5_SIBR,8_12,55,ALF16_8_12_SIBR,ALF16_8_12_5_SIBR
07_12_17,HGT,1,ALF16,2,4,12,8,6,SIBR,8_12_6,ALF16_8_12_6_SIBR,8_12,35,ALF16_8_12_SIBR,ALF16_8_12_6_SIBR
08_18_17,HGT,2,ALF16,2,4,12,8,1,SIBR,8_12_1,ALF16_8_12_1_SIBR,8_12,50,ALF16_8_12_SIBR,ALF16_8_12_1_SIBR
08_18_17,HGT,2,ALF16,2,4,12,8,2,SIBR,8_12_2,ALF16_8_12_2_SIBR,8_12,30,ALF16_8_12_SIBR,ALF16_8_12_2_SIBR
08_18_17,HGT,2,ALF16,2,4,12,8,3,SIBR,8_12_3,ALF16_8_12_3_SIBR,8_12,35,ALF16_8_12_SIBR,ALF16_8_12_3_SIBR
08_18_17,HGT,2,ALF16,2,4,12,8,4,SIBR,8_12_4,ALF16_8_12_4_SIBR,8_12,45,ALF16_8_12_SIBR,ALF16_8_12_4_SIBR
08_18_17,HGT,2,ALF16,2,4,12,8,5,SIBR,8_12_5,ALF16_8_12_5_SIBR,8_12,37.5,ALF16_8_12_SIBR,ALF16_8_12_5_SIBR
08_18_17,HGT,2,ALF16,2,4,12,8,6,SIBR,8_12_6,ALF16_8_12_6_SIBR,8_12,30,ALF16_8_12_SIBR,ALF16_8_12_6_SIBR
10_05_17,HGT,3,ALF16,2,4,12,8,1,SIBR,8_12_1,ALF16_8_12_1_SIBR,8_12,30,ALF16_8_12_SIBR,ALF16_8_12_1_SIBR
10_05_17,HGT,3,ALF16,2,4,12,8,2,SIBR,8_12_2,ALF16_8_12_2_SIBR,8_12,15,ALF16_8_12_SIBR,ALF16_8_12_2_SIBR
10_05_17,HGT,3,ALF16,2,4,12,8,3,SIBR,8_12_3,ALF16_8_12_3_SIBR,8_12,22.5,ALF16_8_12_SIBR,ALF16_8_12_3_SIBR
10_05_17,HGT,3,ALF16,2,4,12,8,4,SIBR,8_12_4,ALF16_8_12_4_SIBR,8_12,30,ALF16_8_12_SIBR,ALF16_8_12_4_SIBR
10_05_17,HGT,3,ALF16,2,4,12,8,5,SIBR,8_12_5,ALF16_8_12_5_SIBR,8_12,15,ALF16_8_12_SIBR,ALF16_8_12_5_SIBR
10_05_17,HGT,3,ALF16,2,4,12,8,6,SIBR,8_12_6,ALF16_8_12_6_SIBR,8_12,15,ALF16_8_12_SIBR,ALF16_8_12_6_SIBR
10_31_18,HGT,4,ALF16,2,4,12,8,1,SIBR,8_12_1,ALF16_8_12_1_SIBR,8_12,5,ALF16_8_12_SIBR,ALF16_8_12_1_SIBR
10_31_18,HGT,4,ALF16,2,4,12,8,2,SIBR,8_12_2,ALF16_8_12_2_SIBR,8_12,0,ALF16_8_12_SIBR,ALF16_8_12_2_SIBR
10_31_18,HGT,4,ALF16,2,4,12,8,3,SIBR,8_12_3,ALF16_8_12_3_SIBR,8_12,5,ALF16_8_12_SIBR,ALF16_8_12_3_SIBR
10_31_18,HGT,4,ALF16,2,4,12,8,4,SIBR,8_12_4,ALF16_8_12_4_SIBR,8_12,0,ALF16_8_12_SIBR,ALF16_8_12_4_SIBR
10_31_18,HGT,4,ALF16,2,4,12,8,5,SIBR,8_12_5,ALF16_8_12_5_SIBR,8_12,0,ALF16_8_12_SIBR,ALF16_8_12_5_SIBR
10_31_18,HGT,4,ALF16,2,4,12,8,6,SIBR,8_12_6,ALF16_8_12_6_SIBR,8_12,0,ALF16_8_12_SIBR,ALF16_8_12_6_SIBR
09_22_19,HGT,5,ALF16,2,4,12,8,1,SIBR,8_12_1,ALF16_8_12_1_SIBR,8_12,57.5,ALF16_8_12_SIBR,ALF16_8_12_1_SIBR
09_22_19,HGT,5,ALF16,2,4,12,8,2,SIBR,8_12_2,ALF16_8_12_2_SIBR,8_12,20,ALF16_8_12_SIBR,ALF16_8_12_2_SIBR
09_22_19,HGT,5,ALF16,2,4,12,8,3,SIBR,8_12_3,ALF16_8_12_3_SIBR,8_12,35,ALF16_8_12_SIBR,ALF16_8_12_3_SIBR
09_22_19,HGT,5,ALF16,2,4,12,8,4,SIBR,8_12_4,ALF16_8_12_4_SIBR,8_12,35,ALF16_8_12_SIBR,ALF16_8_12_4_SIBR
09_22_19,HGT,5,ALF16,2,4,12,8,5,SIBR,8_12_5,ALF16_8_12_5_SIBR,8_12,25,ALF16_8_12_SIBR,ALF16_8_12_5_SIBR
